番号,計測年,計測月,性別,上半身着衣,下半身着衣,足部着衣,年齢,身長（文部省式）,身長（アントロポメータ）,体重,肩峰高,橈骨点高,橈骨茎突点高,腸骨稜上縁高,股下高,転子高,脛骨上縁高,内果端高,首の幅,肩峰幅,乳頭位横径,腸骨稜幅,"乳頭位
矢状径",腹部厚径,臀溝厚径（大腿厚径）,頭幅,頭長,足長,踵の幅,足背高（楔状骨点高）,ボール高,"足第１指
爪基部高","足第１指
爪基部長さ",手長,第２指長,指尖・指節点距離,茎状突起間幅,手幅,手首の厚さ,手厚,第１指爪基部厚,第１指爪基部幅,第１指爪基部長さ,第２指爪基部厚,第２指爪基部幅,第２指爪基部長さ,第３指爪基部厚,第３指爪基部幅,第３指爪基部長さ,第５指爪基部厚,第５指爪基部幅,第５指爪基部長さ,握力（右手）,握力（左手）,"握力計
種類",特記事項
924,2007年,12月,女の子,（不明）,（不明）,（不明）,5.17,1096,1098,18.6,827,646,505,622,,544,255,49,73,253,184,182,129,143,105,144,159,169,29,42,25,,,125,49,63,41,,29,17,9,12,7,8,10,7,9,10,7,7,8,6,8,6.5,大人用
925,2007年,12月,男の子,半袖,パンツ,裸足,5.16,993,985,14.8,735,565,446,533,,471,224,37,70,222,173,161,116,140,82,147,173,151,25,36,21,,,109,40,53,35,,27,16,9,12,7,8,10,6,8,10,6,7,8,5,7,5.5,大人用
926,2007年,12月,女の子,半袖,パンツ,裸足,5.62,1111,1101,20.3,855,677,516,626,,556,261,43,70,250,185,177,132,153,112,141,157,175,27,40,24,,,124,48,61,41,,30,17,9,13,9,8,11,7,8,11,8,7,9,6,9,9.5,大人用
927,2007年,12月,男の子,半袖,パンツ,裸足,4.74,1025,1030,17.3,777,605,463,562,,509,237,37,72,241,188,190,127,141,89,149,162,163,31,38,22,,,121,47,58,41,,27,18,10,14,9,8,10,7,9,11,9,8,9,6,6,6.5,大人用
928,2007年,12月,女の子,長袖,パンツ,裸足,4.79,1053,1054,18.6,817,623,487,597,,528,248,45,71,256,181,171,125,148,107,144,161,173,29,39,27,,,126,49,63,40,,29,18,10,14,9,8,10,7,8,10,7,7,9,6,5,5.5,大人用
929,2007年,12月,男の子,半袖,パンツ,裸足,4.72,1071,1062,15.8,800,631,466,593,,531,247,38,71,226,182,168,121,131,84,145,165,156,27,37,22,,,116,43,58,39,,27,17,10,13,7,8,10,6,8,10,8,7,8,7,8,8.5,大人用
930,2007年,12月,男の子,半袖,パンツ,裸足,4.97,1076,1070,16.7,819,636,490,617,,538,257,44,71,242,183,171,123,128,89,141,174,172,25,47,26,,,137,51,67,41,,28,19,11,15,9,8,11,7,8,11,6,7,9,6,8,7.5,大人用
931,2007年,12月,女の子,半袖,パンツ,（不明）,5.16,1049,1045,15.6,793,613,494,593,,522,239,37,65,238,167,171,111,129,89,143,175,160,27,36,22,,,115,47,58,37,,26,16,9,12,7,7,10,5,7,10,7,7,8,5,6,6,大人用
932,2007年,12月,女の子,半袖,パンツ,裸足,4.71,994,991,16.7,751,585,460,539,,483,238,39,66,226,177,161,128,143,97,139,157,165,25,36,23,,,120,47,57,39,,29,17,9,13,9,8,10,7,8,10,7,7,9,7,6,7,大人用
933,2007年,12月,男の子,（不明）,（不明）,裸足,4.96,1036,1034,17.2,777,600,475,554,,489,221,49,82,215,175,177,122,118,95,142,171,165,30,35,23,,,115,47,56,37,,27,18,10,15,9,8,11,8,8,11,7,8,10,7,6.5,5,子供用
934,2007年,12月,男の子,（不明）,（不明）,,5.24,1104,1101,16.2,849,656,518,627,,570,262,46,68,239,188,177,117,123,86,143,177,171,27,40,22,,,112,47,57,38,,26,17,10,14,10,9,11,7,9,11,9,7,9,6,6,6,大人用
935,2007年,12月,女の子,半袖,パンツ,裸足,5.14,985,985,15.4,746,570,450,563,,505,232,39,77,235,171,158,117,129,104,130,163,156,28,36,21,,,114,45,56,38,,28,17,9,13,8,8,11,7,8,10,7,7,8,6,5.5,5.5,大人用
936,2007年,12月,女の子,半袖,パンツ,裸足,4.82,1008,1001,13.8,755,588,478,557,,495,234,41,73,230,170,152,114,123,82,135,162,155,26,35,21,,,110,41,55,35,,26,15,8,12,7,8,10,6,8,10,7,8,9,5,6,4.5,大人用
937,2007年,12月,男の子,（不明）,（不明）,（不明）,5.32,1080,1074,17,828,644,489,604,,508,258,54,80,253,189,190,131,123,91,142,177,165,30,47,27,,,123,47,63,41,,29,18,11,15,8,9,12,7,9,12,7,8,10,7,7.5,5,大人用
938,2007年,12月,男の子,（不明）,（不明）,（不明）,4.79,1078,1071,17.4,816,628,452,601,,523,244,41,73,230,177,172,135,141,110,152,161,174,30,38,24,,,126,46,63,43,,31,19,9,14,7,8,11,8,9,12,8,8,10,7,7,6.5,大人用
939,2007年,12月,女の子,半袖,パンツ,靴下,4.83,1050,1052,17.9,803,633,500,599,,545,262,47,66,250,163,181,126,120,111,142,178,171,28,46,27,,,120,48,64,40,,30,19,10,13,8,8,10,6,8,12,7,8,9,6,8,7.5,大人用
940,2007年,12月,女の子,半袖,パンツ,裸足,5.2,1052,1048,14.8,776,610,469,587,,523,243,45,72,238,169,167,122,111,98,147,162,162,28,38,21,,,127,50,63,40,,29,18,10,12,9,7,10,6,8,10,7,7,8,6,6.5,6.5,大人用
941,2007年,12月,女の子,半袖,パンツ,裸足,5.33,1137,1135,19.4,868,681,521,634,,556,272,48,71,256,187,185,131,121,104,144,161,181,26,40,23,,,129,50,61,43,,31,18,10,14,9,8,10,6,9,11,7,8,9,5,7.5,6,大人用
942,2007年,12月,女の子,半袖,パンツ,裸足,5.38,1059,1067,15.9,809,621,488,605,,528,244,41,70,247,180,167,116,113,101,140,168,153,26,35,22,,,111,40,58,38,,28,18,9,13,7,8,10,5,9,12,7,8,9,5,5,5.5,大人用
943,2007年,12月,男の子,半袖,パンツ,裸足,4.77,1074,1073,19.5,815,625,484,603,,524,241,48,78,242,183,179,136,128,108,141,151,173,30,42,25,,,131,50,62,41,,30,17,10,14,8,8,10,7,9,11,10,8,9,7,7,6,大人用
944,2007年,12月,女の子,半袖,パンツ,裸足,5.21,1092,1084,16.2,836,645,511,603,,527,257,46,68,236,177,179,115,115,92,142,155,176,29,39,25,,,120,50,63,41,,28,19,10,13,7,8,10,6,8,11,7,7,8,6,9,7,大人用
945,2007年,12月,男の子,半袖,パンツ,裸足,5.15,1057,1056,16.5,796,610,468,581,,506,248,37,72,244,194,179,118,127,91,143,172,165,27,40,23,,,121,50,62,39,,29,18,10,13,7,8,11,6,8,11,7,7,9,5,6.5,6,大人用
946,2007年,12月,男の子,半袖,パンツ,裸足,4.85,1040,1025,16.4,799,613,467,586,,503,240,41,74,247,180,176,134,131,91,153,152,156,28,41,25,,,122,47,58,37,,28,17,10,14,8,8,11,7,8,11,8,8,9,6,7,6,大人用
947,2007年,12月,女の子,長袖,パンツ,裸足,5.33,1092,1093,19.9,829,649,502,624,,531,251,38,65,262,192,178,128,119,112,152,168,169,29,43,23,,,121,46,62,40,,28,19,9,13,7,8,10,6,8,11,7,7,9,5,6.5,9,大人用
948,2007年,12月,男の子,ノースリーブ,パンツ,裸足,4.83,1084,1083,17.6,807,625,480,607,,531,247,43,72,238,169,175,129,141,91,138,172,176,30,41,26,,,126,50,63,41,,30,20,10,13,9,8,10,6,8,11,6,7,8,5,9,7.5,大人用
949,2007年,12月,女の子,半袖,パンツ,裸足,5.67,1036,1042,15.8,785,595,463,589,,521,240,45,66,225,161,166,115,123,97,142,172,155,29,38,21,,,116,46,58,38,,26,16,10,14,8,8,10,6,9,11,6,8,9,6,6.5,6.5,大人用
950,2007年,12月,男の子,半袖,パンツ,裸足,5.59,1060,1064,16.9,805,627,488,605,,524,235,40,75,236,175,173,130,129,103,153,157,172,24,38,23,,,120,46,63,40,,27,18,10,14,8,8,10,7,8,11,9,7,9,6,9,10,大人用
951,2007年,12月,男の子,長袖,パンツ,裸足,4.85,1026,1022,16.3,766,579,448,563,,495,247,39,75,233,175,171,135,133,89,150,165,159,28,43,25,,,117,44,59,38,,28,20,9,13,6,8,10,5,8,11,5,7,9,4,8,6.5,大人用
952,2007年,12月,女の子,半袖,パンツ,裸足,4.88,959,951,13.7,716,550,427,525,,466,210,42,65,216,171,149,120,125,85,141,169,147,27,39,21,,,110,42,55,37,,26,17,8,13,6,8,10,6,8,11,7,7,9,5,5,5,大人用
953,2007年,12月,女の子,半袖,パンツ,裸足,5.63,1084,1081,17.1,817,642,468,599,,531,241,47,69,244,171,164,124,121,97,141,164,165,30,43,26,,,114,45,56,37,,28,18,10,13,9,8,11,6,9,11,6,8,9,5,8,8,大人用
954,2007年,12月,男の子,長袖,パンツ,裸足,5.27,1097,1092,18.2,822,633,503,617,,523,261,49,78,241,183,187,138,141,91,159,180,173,31,42,24,,,125,50,63,43,,30,20,10,14,8,9,11,7,8,12,8,7,9,6,11,11.5,大人用
955,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.34,1060,1057,18.8,813,613,468,600,,538,248,44,68,235,181,177,118,137,104,135,165,167,26,38,23,,,124,48,63,38,,29,18,10,15,6,8,11,6,9,12,7,7,9,7,6,6.5,大人用
956,2007年,12月,男の子,ノースリーブ,パンツ,裸足,4.9,1036,1031,15.6,787,617,488,565,,499,239,45,66,231,191,174,113,126,81,141,171,166,31,40,25,,,118,44,59,39,,27,20,11,15,7,9,12,7,9,12,7,8,10,6,6,5,大人用
957,2007年,12月,女の子,半袖,パンツ,裸足,5.52,1140,1135,21.9,877,688,555,629,,536,259,47,70,256,192,161,131,137,115,143,165,184,26,41,26,,,126,50,64,41,,28,17,10,14,8,8,11,6,8,11,7,7,9,7,8.5,7,大人用
958,2007年,12月,男の子,半袖,パンツ,裸足,5.13,1107,1105,18.6,832,651,493,600,,534,254,44,76,248,190,176,143,121,91,140,171,176,30,42,25,,,129,48,66,41,,30,16,9,14,7,9,12,7,9,12,7,8,10,7,10,9.5,大人用
959,2007年,12月,男の子,半袖,パンツ,裸足,5.06,1060,1056,17.3,804,620,478,585,,510,242,42,76,243,185,171,128,129,97,152,163,166,32,40,24,,,122,47,59,43,,30,19,10,15,7,9,11,6,9,12,7,8,9,6,7,5.5,大人用
960,2007年,12月,男の子,半袖,パンツ,裸足,5.51,1080,1074,17.6,808,618,491,603,,533,243,43,70,246,181,173,129,124,98,145,170,165,28,42,25,,,123,47,62,39,,29,20,10,14,8,8,11,6,9,11,7,7,10,5,8,7,大人用
961,2007年,12月,女の子,ノースリーブ,パンツ,裸足,4.49,1046,1048,16.6,782,605,477,587,,506,226,43,78,238,176,168,126,153,97,138,174,162,30,35,22,,,120,46,59,38,,27,18,9,12,9,8,9,6,8,10,7,7,8,6,5,5.5,大人用
962,2007年,12月,女の子,長袖,パンツ,裸足,4.47,1009,999,17.8,756,577,459,568,,482,223,43,77,249,183,174,137,136,103,153,169,156,31,39,23,,,111,46,57,40,,29,14,10,13,8,8,9,6,8,10,7,7,9,7,5,4,大人用
963,2007年,12月,男の子,ノースリーブ,パンツ,裸足,4.15,1012,1003,17,751,578,452,550,,481,218,43,82,238,181,179,127,132,101,147,169,165,30,39,23,,,123,48,62,41,,30,16,9,13,7,8,10,6,8,11,7,7,9,6,8,8,大人用
964,2007年,12月,男の子,半袖,パンツ,裸足,4.52,1031,1020,15.5,773,605,465,556,,489,211,43,75,232,188,163,,134,89,148,160,169,29,37,22,,,121,45,60,40,,28,14,10,13,9,7,10,7,8,10,7,7,9,7,6.5,7,大人用
965,2007年,12月,男の子,半袖,パンツ,裸足,3.85,1004,1007,16.6,764,594,457,552,,478,229,45,72,221,164,161,138,134,102,145,165,163,30,35,23,,,117,43,56,39,,23,17,9,14,6,7,10,6,8,11,7,7,9,5,6,6.5,大人用
966,2007年,12月,女の子,半袖,パンツ,裸足,4.06,976,974,15.3,722,567,435,522,,459,219,44,75,236,177,162,123,138,92,143,168,160,30,39,23,,,118,44,62,36,,26,17,9,14,9,8,10,6,8,10,8,7,9,6,7,6,大人用
967,2007年,12月,男の子,長袖,パンツ,裸足,4.5,976,971,15.1,726,561,426,527,,468,229,39,78,218,176,160,129,135,92,142,161,163,28,36,23,,,121,46,56,40,,26,17,9,13,8,8,10,6,8,10,8,7,9,5,6.5,6.5,大人用
968,2007年,12月,男の子,半袖,パンツ,裸足,4.08,1032,1027,18.6,767,597,458,567,,490,234,43,80,242,191,178,130,147,104,148,165,175,31,43,25,,,127,49,61,42,,28,19,10,14,8,9,10,7,9,11,8,8,10,7,9,7.5,大人用
969,2007年,12月,男の子,半袖,パンツ,裸足,4.1,1040,1024,17.4,766,587,450,564,,486,232,42,75,239,178,171,122,142,99,153,159,164,28,39,22,,,121,52,62,40,,29,18,9,12,7,8,9,7,8,10,7,7,8,6,6.5,8.5,大人用
970,2007年,12月,女の子,半袖,パンツ,裸足,4.38,990,992,15.9,745,550,451,549,,489,221,39,63,230,179,169,123,138,107,135,165,161,30,38,24,,,117,45,58,37,,25,15,8,12,7,7,10,6,8,10,8,7,8,6,6,6,大人用
971,2007年,12月,男の子,半袖,パンツ,裸足,3.8,988,984,17.5,742,578,459,541,,475,214,43,84,231,192,173,127,143,106,148,165,157,30,41,24,,,114,47,58,40,,29,16,9,13,8,8,10,6,9,10,8,7,9,6,5.5,4.5,大人用
972,2007年,12月,男の子,長袖,パンツ,裸足,4.3,1014,1013,16.8,749,579,438,563,,492,224,40,78,245,180,182,124,133,93,145,173,169,29,40,25,,,118,47,59,44,,29,14,10,13,9,8,10,8,8,11,8,8,9,6,7.5,6.5,大人用
973,2007年,12月,男の子,長袖,パンツ,裸足,3.98,1001,995,16.7,749,580,467,542,,474,217,40,69,225,181,169,129,133,98,150,164,157,31,41,23,,,119,46,60,39,,28,16,10,14,9,8,9,6,8,10,7,8,8,6,7,6,大人用
974,2007年,12月,男の子,半袖,パンツ,裸足,4.69,1073,1064,20.7,814,625,495,583,,509,240,45,78,257,189,186,148,152,119,148,180,174,33,43,26,,,126,47,60,45,,32,18,11,14,10,8,10,7,8,10,7,7,9,7,9,9.5,大人用
975,2007年,12月,女の子,ノースリーブ,パンツ,裸足,4.49,980,970,13.3,736,569,437,555,,488,223,39,72,221,162,149,106,124,89,141,165,152,25,34,21,,,114,46,56,36,,25,14,9,12,8,7,9,7,8,10,6,7,8,6,6.5,6.5,大人用
976,2007年,12月,女の子,半袖,パンツ,裸足,4.24,970,964,14,721,552,426,532,,473,222,40,63,226,172,161,116,125,92,140,167,149,29,35,21,,,116,45,59,37,,29,15,8,12,7,8,9,6,8,10,7,8,8,6,5.5,6.5,大人用
977,2007年,12月,男の子,長袖,パンツ,裸足,4.51,968,958,15.3,720,560,444,529,,462,224,39,75,226,173,165,128,132,88,151,169,152,30,40,25,,,111,43,55,39,,28,20,9,12,8,7,9,6,8,9,7,7,8,6,6,6.5,大人用
978,2007年,12月,女の子,半袖,パンツ,裸足,4.44,1016,1005,15.9,762,587,463,549,,492,237,42,69,236,167,164,129,123,96,143,159,162,26,39,23,,,120,51,64,36,,28,20,9,14,9,7,10,7,8,11,8,7,9,6,5.5,5.5,大人用
979,2007年,12月,女の子,長袖,パンツ,裸足,3.71,974,966,14.1,711,565,447,521,,468,211,40,70,224,159,155,119,135,89,140,155,152,28,35,22,,,111,43,57,38,,26,19,8,12,7,7,9,5,8,9,7,7,8,6,6,5.5,大人用
980,2007年,12月,男の子,半袖,パンツ,裸足,4.47,1062,1062,18.6,788,614,463,564,,492,238,48,72,236,179,174,137,146,102,145,161,165,29,40,24,,,125,50,63,42,,30,19,10,14,9,8,10,8,9,11,9,7,9,6,7.5,6,大人用
981,2007年,12月,男の子,半袖,パンツ,裸足,5.35,1137,1138,30,862,654,503,642,,557,248,45,85,282,227,201,166,185,142,136,170,186,36,45,26,,,134,53,68,50,,37,17,11,15,11,9,11,9,9,12,10,8,10,8,11,8.5,大人用
982,2007年,12月,女の子,半袖,パンツ,裸足,5.4,1093,1088,17.5,830,644,498,610,,521,259,44,69,255,175,168,123,119,98,141,159,169,31,38,22,,,126,49,62,39,,28,18,9,13,8,8,10,7,8,10,8,7,8,5,9,8,大人用
983,2007年,12月,男の子,半袖,パンツ,裸足,4.7,1016,1013,16.9,776,601,460,571,,494,228,40,74,234,178,168,125,124,99,150,170,158,29,40,24,,,115,42,53,39,,27,18,9,14,6,8,10,6,8,11,8,7,9,6,6,5,大人用
984,2007年,12月,女の子,ノースリーブ,パンツ,裸足,4.96,1044,1036,17.1,796,611,476,579,,493,243,47,69,238,164,162,120,129,96,148,167,164,30,41,25,,,120,47,61,40,,29,17,10,14,9,8,10,7,9,12,9,8,9,6,7.5,8.5,大人用
985,2007年,12月,男の子,長袖,パンツ,裸足,5.5,1140,1136,25.6,881,685,527,643,,559,274,50,87,266,204,178,154,145,129,153,169,184,33,46,26,,,136,55,63,45,,33,19,11,16,9,9,12,7,10,12,7,9,11,6,11.5,9.5,大人用
986,2007年,12月,女の子,半袖,パンツ,裸足,5.18,1037,1032,16.5,781,594,462,581,,512,234,41,69,239,174,163,119,124,89,143,165,161,28,37,24,,,123,49,61,37,,28,18,8,12,7,7,9,7,8,10,8,7,8,5,9,8,大人用
987,2007年,12月,男の子,半袖,パンツ,裸足,5.43,1106,1099,18,842,655,517,615,,521,245,49,76,241,178,184,128,123,95,155,162,169,29,42,24,,,121,48,62,40,,29,15,10,14,7,8,10,6,8,11,7,8,9,6,7,7,大人用
988,2007年,12月,男の子,半袖,パンツ,裸足,5.15,1116,1116,19.7,863,676,529,622,,552,268,50,79,251,192,174,131,131,100,152,161,179,32,46,26,,,130,50,63,44,,31,19,10,15,8,8,11,8,8,12,8,8,10,7,6,6.5,大人用
989,2007年,12月,男の子,半袖,パンツ,裸足,5.04,1054,1059,15.9,810,633,492,617,,529,251,43,75,245,186,173,113,119,100,136,166,164,29,44,26,,,123,51,63,41,,29,17,10,13,9,8,10,8,9,11,9,7,8,6,7.5,8,大人用
990,2007年,12月,男の子,半袖,パンツ,裸足,5.08,1059,1054,18.7,790,629,487,586,,505,243,43,76,250,193,172,138,129,93,144,171,180,34,41,26,,,128,46,63,45,,32,18,11,14,10,8,11,7,9,12,8,8,10,6,8.5,8.5,大人用
991,2007年,12月,女の子,長袖,パンツ,裸足,5.58,1132,1129,17.8,873,665,541,642,,551,256,41,69,256,179,182,124,122,89,134,174,173,29,39,23,,,127,49,64,38,,27,16,10,14,9,8,11,7,8,11,8,7,9,7,8.5,7.5,大人用
992,2007年,12月,男の子,半袖,パンツ,裸足,5.33,1064,1061,15.6,799,622,476,591,,517,253,50,77,248,181,175,118,115,89,143,168,171,26,40,23,,,119,50,62,40,,29,18,10,14,8,8,10,7,8,11,8,7,10,7,8,7,大人用
993,2007年,12月,女の子,半袖,パンツ,裸足,5.06,1099,1090,23.7,836,652,491,635,,535,259,48,76,265,201,193,143,146,128,148,176,174,30,40,26,,,129,49,65,43,,29,18,10,13,9,7,10,6,8,10,7,7,9,6,7,6,大人用
994,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.65,1076,1084,15.6,845,661,508,597,,525,240,46,64,239,170,172,116,119,90,138,162,173,26,40,23,,,131,53,63,42,,28,18,10,13,9,8,10,7,8,11,8,8,9,7,6,7.5,大人用
995,2007年,12月,女の子,半袖,パンツ,裸足,5.01,1118,1099,21.3,849,667,519,624,,528,255,49,76,244,192,179,132,131,112,150,159,168,31,42,23,,,126,48,65,41,,30,14,9,15,8,8,11,7,8,12,8,7,9,6,6.5,8,大人用
996,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.36,1080,1080,18.2,815,633,497,612,,533,247,44,77,256,183,176,133,135,106,143,160,164,32,41,23,,,126,46,59,42,,30,18,10,14,9,8,10,7,8,10,7,8,10,6,7.5,7.5,大人用
997,2007年,12月,女の子,半袖,パンツ,裸足,5.52,1112,1110,18.7,870,672,518,638,,562,265,46,70,248,187,182,127,143,107,140,177,174,33,45,26,,,130,50,65,41,,30,18,10,13,10,8,10,8,8,11,9,7,9,8,7.5,7,大人用
998,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.38,1080,1083,17.4,812,638,512,609,,522,239,43,71,238,181,183,125,115,97,147,169,169,29,38,21,,,124,50,63,41,,29,17,10,14,7,8,10,6,8,11,7,7,9,6,7,6,大人用
999,2007年,12月,男の子,半袖,パンツ,裸足,5.62,1068,1065,18.3,825,626,483,610,,535,253,44,76,242,185,173,126,128,106,153,168,173,31,43,27,,,125,49,62,39,,30,19,11,14,7,9,11,7,9,11,8,8,9,6,9.5,9,大人用
1000,2007年,12月,男の子,半袖,パンツ,裸足,5.05,1041,1038,16.6,789,608,478,582,,507,245,45,75,236,181,174,122,128,101,154,162,164,27,40,26,,,115,45,55,37,,28,15,9,12,9,7,10,5,8,10,7,7,9,6,8,8.5,大人用
1001,2007年,12月,女の子,半袖,パンツ,裸足,5.07,1086,1075,17.7,810,644,509,598,,518,251,47,72,248,185,166,136,123,107,149,162,162,29,39,23,,,120,48,62,39,,30,16,10,14,7,8,11,6,8,11,7,7,8,5,9.5,6.5,大人用
1002,2007年,12月,男の子,半袖,パンツ,裸足,5.04,1020,1013,15.8,773,580,456,556,,488,233,39,72,241,179,169,130,131,98,153,169,166,27,36,24,,,117,46,60,39,,28,18,11,14,8,8,10,5,8,11,6,7,9,4,5.5,5,大人用
1003,2007年,12月,男の子,半袖,パンツ,裸足,4.73,997,993,15.8,747,589,453,554,,483,229,44,78,224,163,174,119,123,92,142,166,161,29,39,23,,,115,45,54,38,,29,17,10,13,8,8,10,8,8,11,9,8,9,6,6,6,大人用
1004,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.21,1048,1042,16.4,791,615,477,577,,514,242,38,71,247,182,163,127,123,104,136,155,159,28,35,23,,,121,48,60,40,,30,15,10,13,8,8,10,6,8,11,8,8,9,6,8,9,大人用
1005,2007年,12月,女の子,半袖,パンツ,裸足,5.48,1126,1115,20.3,849,658,531,622,,531,250,46,77,257,193,180,132,136,113,134,177,171,29,42,25,,,124,49,60,39,,31,17,10,15,6,8,10,6,8,11,6,7,9,5,9,8.5,大人用
1006,2007年,12月,女の子,ノースリーブ,パンツ,裸足,4.89,1026,1024,15.8,765,594,461,569,,484,232,45,72,235,178,158,127,115,105,143,160,166,27,38,23,,,122,49,61,40,,29,15,9,14,8,8,11,7,8,11,8,7,9,6,8,6.5,大人用
1007,2007年,12月,女の子,ノースリーブ,パンツ,裸足,5.56,1089,1082,19.7,823,632,494,610,,529,244,43,78,254,184,186,125,134,117,133,171,166,29,40,25,,,123,50,60,40,,30,19,9,14,8,8,11,8,8,12,7,7,9,6,8.5,8.5,大人用
1008,2007年,12月,女の子,半袖,パンツ,裸足,5.47,1076,1073,17.2,814,633,492,589,,523,248,49,74,243,173,171,127,123,101,139,164,166,27,40,23,,,123,51,62,40,,28,17,9,15,7,8,10,8,8,11,7,7,9,6,9,6.5,大人用
1009,2007年,12月,男の子,半袖,パンツ,裸足,4.87,1044,1032,17.3,770,589,453,565,,498,244,40,72,248,185,171,118,128,92,150,176,161,27,42,23,,,121,47,60,40,,29,15,10,14,9,8,11,7,8,11,7,8,9,6,5.5,6,大人用
1010,2007年,12月,女の子,半袖,パンツ,裸足,4.83,992,989,15.2,746,581,459,525,,449,222,41,67,233,170,171,128,121,89,138,175,159,26,35,22,,,118,45,58,38,,27,17,9,13,7,7,10,5,8,10,7,7,9,6,5,6,大人用
1011,2007年,12月,男の子,ノースリーブ,パンツ,裸足,5.51,1085,1084,17.1,814,615,473,612,,535,270,45,75,249,180,163,123,124,91,146,169,181,28,38,26,,,124,46,60,40,,27,18,10,15,9,8,11,5,8,12,7,8,10,5,5.5,6.5,大人用
1012,2007年,12月,男の子,ノースリーブ,パンツ,裸足,4.75,1021,1008,16.4,774,593,471,557,,485,229,38,67,220,173,162,123,127,93,144,167,149,26,35,23,,,113,42,55,35,,25,17,9,13,7,7,10,6,8,10,8,7,8,5,3.5,4.5,大人用
1013,2007年,12月,女の子,半袖,パンツ,裸足,5.47,1105,1105,17.7,857,672,520,629,,558,252,42,72,246,177,176,129,128,103,136,160,165,28,40,23,,,117,47,59,39,,28,17,9,13,8,8,9,6,8,10,7,7,8,5,9.5,7.5,大人用
1014,2007年,12月,男の子,半袖,パンツ,裸足,5.08,1100,1089,18.5,836,656,509,602,,541,252,48,73,238,182,186,136,131,99,142,168,178,30,41,26,,,132,51,66,44,,31,19,10,15,9,8,12,7,8,12,8,8,10,5,6,5,大人用
1015,2007年,12月,男の子,ノースリーブ,パンツ,裸足,5.63,1120,1115,22.7,857,671,514,618,,555,260,47,78,265,200,182,141,141,138,142,173,183,29,46,25,,,134,47,64,42,,31,16,10,15,10,8,12,6,9,12,9,8,10,7,11,10.5,大人用
1016,2007年,12月,女の子,ノースリーブ,パンツ,裸足,6.5,1178,1172,29.2,892,681,531,651,,564,265,52,77,271,214,197,157,156,142,148,182,187,35,43,26,,,133,51,64,45,,32,19,10,15,10,8,11,8,9,11,9,7,9,7,11,10,大人用
1017,2007年,12月,男の子,ノースリーブ,パンツ,裸足,6.15,1129,1129,21.3,872,671,510,643,,573,262,45,77,265,203,187,136,157,119,150,165,172,30,42,24,,,124,45,62,40,,29,15,10,14,9,9,10,8,9,11,9,8,10,7,7.5,8.5,大人用
1018,2007年,12月,男の子,半袖,パンツ,裸足,5.86,1194,1195,23.4,921,701,554,684,,595,292,52,78,272,202,192,139,141,112,152,168,192,30,45,27,,,137,52,65,42,,29,19,10,15,10,8,11,8,9,12,9,8,11,7,9,6.5,大人用
1019,2007年,12月,男の子,半袖,パンツ,裸足,6.5,1148,1139,19,871,666,506,661,,582,271,48,78,262,208,203,138,129,96,146,162,187,30,48,26,,,136,51,65,43,,28,16,9,13,8,8,10,6,8,11,8,7,9,7,10,9,大人用
1020,2007年,12月,男の子,ノースリーブ,パンツ,裸足,6.52,1256,1253,25.2,985,749,589,722,,634,298,53,84,261,208,201,140,158,123,143,184,194,29,50,29,,,144,56,70,43,,30,17,11,15,12,9,11,7,9,12,9,8,10,7,10,9,大人用
1021,2007年,12月,女の子,ノースリーブ,パンツ,裸足,6.53,1118,1109,17.3,842,653,510,608,,538,259,48,74,252,180,168,135,141,93,152,164,174,26,40,23,,,121,49,62,39,,26,14,9,13,8,9,10,7,9,10,7,7,8,6,6,6,大人用
1022,2007年,12月,男の子,長袖,パンツ,裸足,6.18,1170,1165,21.5,879,679,535,654,,544,267,45,79,262,200,184,135,172,113,145,173,180,29,42,25,,,136,49,64,42,,29,14,12,15,10,9,11,9,9,11,9,8,9,7,10.5,10,大人用
1023,2007年,12月,男の子,半袖,パンツ,裸足,6.05,1093,1089,18.5,825,636,503,612,,526,252,46,76,244,191,171,141,143,108,155,168,176,28,39,22,,,131,52,63,40,,28,17,10,14,10,8,10,8,9,11,9,8,9,7,9,8.5,大人用
1024,2007年,12月,男の子,半袖,パンツ,裸足,6.13,1112,1108,20.3,842,646,515,645,,553,250,45,76,256,201,179,136,150,111,146,165,175,31,40,24,,,130,51,64,40,,29,18,10,15,8,7,11,8,8,11,8,7,8,7,7.5,7.5,大人用
1025,2007年,12月,男の子,ノースリーブ,パンツ,裸足,5.71,1108,1103,22.5,837,637,482,615,,532,257,42,77,262,200,190,153,153,114,159,175,177,33,42,25,,,127,45,61,41,,31,16,10,14,10,8,10,7,9,12,8,8,9,8,7.5,6,大人用
1026,2007年,12月,女の子,長袖,パンツ,裸足,6.09,1148,1129,21.2,872,663,526,644,,552,256,45,75,258,183,181,140,141,112,152,163,173,31,42,24,,,130,51,63,39,,28,16,9,13,8,8,11,7,9,11,9,8,8,7,7,6.5,大人用
